id,project_code,po_/_so_#,asn/dn_#,country,managed_by,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor,unit_of_measure_per_pack,line_item_quantity,line_item_value,unit_price,manufacturing_site,weight_kilograms,freight_cost_usd
85567,107-RW-T30,SO-48810,DN-4149,Rwanda,PMO - US,N/A - From RDC,Truck,2014-04-22,2012-06-07,2015-03-31,2015-03-24,2015-03-24,ARV,Adult,SCMS from RDC,30,13653,62667.27,0.15,"Cipla, Kurkumbh, India",1047.0,5869.655000000001
85569,104-CI-T30,SO-49054,DN-4174,Côte d'Ivoire,PMO - US,N/A - From RDC,Truck,2014-05-23,2012-06-07,2015-03-31,2015-03-26,2015-03-30,ARV,Adult,SCMS from RDC,30,1764,6262.2,0.12,Mylan (formerly Matrix) Nashik,110.0,707.7
85570,151-NG-T30,SO-49685,DN-4172,Nigeria,PMO - US,N/A - From RDC,Air Charter,2014-08-13,2012-06-07,2015-02-28,2015-03-10,2015-03-17,ARV,Adult,SCMS from RDC,30,128500,1233600.0,0.32,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
85572,102-BI-T30,SO-50280,DN-4178,Burundi,PMO - US,N/A - From RDC,Air,2014-11-19,2012-06-07,2015-05-29,2015-03-25,2015-03-30,ARV,Adult,SCMS from RDC,30,240,1101.6,0.15,Ranbaxy per Shasun Pharma,1047.0,5869.655000000001
85573,151-NG-T30,SO-49700,DN-4186,Nigeria,PMO - US,N/A - From RDC,Air Charter,2014-08-13,2012-06-07,2015-04-15,2015-03-18,2015-03-20,ARV,Adult,SCMS from RDC,120,41943,781817.52,0.16,ABBVIE Ludwigshafen Germany,10322.0,14266.13
85574,151-NG-T30,SO-51091,DN-4188,Nigeria,PMO - US,N/A - From RDC,Air Charter,2014-08-13,2012-06-07,2015-04-30,2015-03-20,2015-03-30,ARV,Adult,SCMS from RDC,60,156995,1212001.4,0.13,"Strides, Bangalore, India.",32219.0,50569.84
85575,151-NG-T30,SO-51091,DN-4188,Nigeria,PMO - US,N/A - From RDC,Air Charter,2014-08-13,2012-06-07,2015-04-30,2015-03-20,2015-03-30,ARV,Adult,SCMS from RDC,60,91500,706380.0,0.13,"Cipla, Goa, India",1047.0,5869.655000000001
85577,104-SZ-T30,SO-51110,DN-4194,Swaziland,PMO - US,N/A - From RDC,Truck,2015-02-26,2012-06-07,2015-04-06,2015-03-26,2015-03-26,ARV,Adult,SCMS from RDC,30,65000,649350.0,0.33,Mylan (formerly Matrix) Nashik,7403.0,4971.05
85578,101-CD-T30,SO-50890,DN-4197,"Congo, DRC",PMO - US,N/A - From RDC,Air,2015-01-26,2012-06-07,2015-07-01,2015-07-13,2015-07-13,ARV,Pediatric,SCMS from RDC,90,300,2790.0,0.1,"Strides, Bangalore, India.",266.0,4147.79
85579,111-MZ-T30,SO-49720,DN-4193,Mozambique,PMO - US,N/A - From RDC,Truck,2014-08-21,2012-06-07,2015-05-15,2015-05-15,2015-05-15,ARV,Adult,SCMS from RDC,120,30120,569268.0,0.16,ABBVIE Ludwigshafen Germany,6697.0,3995.94
85580,107-RW-T30,SO-50711,DN-4200,Rwanda,PMO - US,N/A - From RDC,Truck,2014-12-22,2012-06-07,2015-04-06,2015-04-20,2015-04-20,ARV,Pediatric,SCMS from RDC,240,2966,20257.78,0.03,"Aurobindo Unit III, India",1067.0,6310.4
85584,102-BI-T30,SO-50290,DN-4210,Burundi,PMO - US,N/A - From RDC,Air,2014-11-19,2012-06-07,2015-06-30,2015-04-22,2015-04-23,ARV,Pediatric,SCMS from RDC,60,164,314.88,0.03,"Cipla, Goa, India",1047.0,5869.655000000001
85585,102-BI-T30,SO-50290,DN-4210,Burundi,PMO - US,N/A - From RDC,Air,2014-11-19,2012-06-07,2015-06-30,2015-04-22,2015-04-23,ARV,Adult,SCMS from RDC,30,240,1101.6,0.15,Ranbaxy per Shasun Pharma,1047.0,5869.655000000001
85586,114-UG-T30,SO-50080,DN-4216,Uganda,PMO - US,N/A - From RDC,Truck,2014-11-03,2012-06-07,2015-04-30,2015-04-22,2015-04-24,ARV,Adult,SCMS from RDC,30,101900,978240.0,0.32,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
85587,114-UG-T30,SO-50050,DN-4218,Uganda,PMO - US,N/A - From RDC,Truck,2014-11-03,2012-06-07,2015-06-15,2015-05-14,2015-05-15,ARV,Adult,SCMS from RDC,60,79258,172782.44,0.04,Hetero Unit III Hyderabad IN,1047.0,5869.655000000001
85589,151-NG-T30,SO-49932,DN-4228,Nigeria,PMO - US,N/A - From RDC,Air Charter,2014-09-19,2012-06-07,2015-06-30,2015-04-15,2015-04-20,ARV,Adult,SCMS from RDC,30,68072,653491.2,0.32,Hetero Unit III Hyderabad IN,8799.0,15880.0
85590,111-MZ-T30,SO-50500,DN-4237,Mozambique,PMO - US,N/A - From RDC,Truck,2014-10-17,2012-06-07,2015-05-29,2015-06-15,2015-06-15,ARV,Adult,SCMS from RDC,30,960,3408.0,0.12,Hetero Unit III Hyderabad IN,76.0,137.4
85591,103-ZW-T30,SO-50010,DN-4243,Zimbabwe,PMO - US,N/A - From RDC,Truck,2014-10-16,2012-06-07,2015-04-30,2015-04-30,2015-04-30,ARV,Pediatric,SCMS from RDC,60,149944,539798.4,0.06,"Mylan,  H-12 & H-13, India",1047.0,5869.655000000001
85592,151-NG-T30,SO-49938,DN-4245,Nigeria,PMO - US,N/A - From RDC,Air Charter,2014-09-19,2012-06-07,2015-06-30,2015-04-15,2015-04-20,ARV,Adult,SCMS from RDC,60,50000,386000.0,0.13,"Strides, Bangalore, India.",6201.0,12082.0
85593,111-MZ-T30,SO-50490,DN-4247,Mozambique,PMO - US,N/A - From RDC,Truck,2014-10-17,2012-06-07,2015-06-30,2015-06-09,2015-06-15,ARV,Adult,SCMS from RDC,30,600,2130.0,0.12,Hetero Unit III Hyderabad IN,1047.0,5869.655000000001
85594,104-CI-T30,SO-50100,DN-4255,Côte d'Ivoire,PMO - US,N/A - From RDC,Truck,2014-10-24,2012-06-07,2015-06-19,2015-06-08,2015-06-19,ARV,Adult,SCMS from RDC,30,45204,141036.48,0.1,"Strides, Bangalore, India.",1047.0,5869.655000000001
85595,104-CI-T30,SO-50100,DN-4255,Côte d'Ivoire,PMO - US,N/A - From RDC,Truck,2014-10-24,2012-06-07,2015-06-19,2015-06-08,2015-06-19,ARV,Adult,SCMS from RDC,60,148037,1142845.64,0.13,"Strides, Bangalore, India.",1047.0,5869.655000000001
85596,151-NG-T30,SO-49935,DN-4260,Nigeria,PMO - US,N/A - From RDC,Air Charter,2014-09-19,2012-06-07,2015-06-30,2015-04-28,2015-04-29,ARV,Adult,SCMS from RDC,60,234519,1810486.68,0.13,"Cipla, Goa, India",51833.0,107573.94
85599,107-RW-T30,SO-50720,DN-4286,Rwanda,PMO - US,N/A - From RDC,Truck,2014-12-22,2012-06-07,2015-06-30,2015-06-17,2015-06-29,ARV,Adult,SCMS from RDC,30,294399,2826230.4,0.32,Mylan (formerly Matrix) Nashik,33500.0,5869.655000000001
85600,151-NG-T30,SO-51427,DN-4290,Nigeria,PMO - US,N/A - From RDC,Air Charter,2014-09-19,2012-06-07,2015-06-30,2015-06-02,2015-06-17,ARV,Adult,SCMS from RDC,60,88995,687041.4,0.13,"Cipla, Goa, India",1047.0,5869.655000000001
85601,103-SS-T30,SO-51460,DN-4296,South Sudan,PMO - US,N/A - From RDC,Air,2015-05-14,2012-06-07,2015-06-25,2015-06-19,2015-06-23,ARV,Pediatric,SCMS from RDC,60,4471,16095.6,0.06,"Strides, Bangalore, India.",1047.0,5869.655000000001
85602,107-RW-T30,SO-51540,DN-4327,Rwanda,PMO - US,N/A - From RDC,Air,2015-05-27,2012-06-07,2015-08-18,2015-08-06,2015-08-11,ARV,Adult,SCMS from RDC,60,8998,72973.78,0.14,"Hetero, Jadcherla, unit 5, IN",1047.0,5869.655000000001
85603,107-RW-T30,SO-51550,DN-4330,Rwanda,PMO - US,N/A - From RDC,Air,2015-05-27,2012-06-07,2015-09-30,2015-08-03,2015-08-11,ARV,Pediatric,SCMS from RDC,60,28622,145685.98,0.08,"Cipla, Patalganga, India",1047.0,5869.655000000001
85626,154-NG-T30,SO-32270,DN-1311,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-05-26,2012-06-07,2009-07-30,2009-08-04,2009-08-04,ARV,Adult,SCMS from RDC,60,253,733.7,0.05,"Aurobindo Unit III, India",1047.0,5869.655000000001
85627,111-MZ-T30,SO-33100,DN-1421,Mozambique,PMO - US,N/A - From RDC,Air,2009-08-17,2012-06-07,2009-11-30,2009-10-30,2009-10-30,ARV,Adult,SCMS from RDC,270,168,13540.8,0.3,Roche Basel,85.0,1139.5
85628,114-UG-T30,SO-33010,DN-1417,Uganda,PMO - US,N/A - From RDC,Air,2009-08-06,2012-06-07,2009-10-08,2009-10-08,2009-10-08,ARV,Adult,SCMS from RDC,30,280,2800.0,0.33,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
85629,114-UG-T30,SO-33180,DN-1429,Uganda,PMO - US,N/A - From RDC,Air,2009-08-06,2012-06-07,2009-10-08,2009-10-08,2009-10-08,ARV,Adult,SCMS from RDC,30,200,1370.0,0.23,"Aurobindo Unit III, India",18.0,1140.08
85630,112-NG-T30,SO-32980,DN-1456,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-07-29,2012-06-07,2009-10-15,2009-10-20,2009-10-20,ARV,Adult,SCMS from RDC,30,600,7050.0,0.39,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
85631,106-HT-T30,SO-33740,DN-1481,Haiti,PMO - US,N/A - From RDC,Air,2009-09-22,2012-06-07,2009-11-18,2009-10-09,2009-10-09,ARV,Adult,SCMS from RDC,60,2305,5624.2,0.04,"Aurobindo Unit III, India",126.0,1350.33
85632,104-CI-T30,SO-33210,DN-1482,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2009-07-24,2012-06-07,2009-10-30,2009-10-20,2009-10-20,ARV,Pediatric,SCMS from RDC,240,819,1556.1,0.01,"Aurobindo Unit III, India",284.0,1668.76
85633,114-UG-T30,SO-33860,DN-1522,Uganda,PMO - US,N/A - From RDC,Air,2009-09-17,2012-06-07,2009-12-03,2009-11-30,2009-11-30,ARV,Adult,SCMS from RDC,60,16577,145214.52,0.15,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
85634,106-HT-T30,SO-34240,DN-1530,Haiti,PMO - US,N/A - From RDC,Air,2009-09-23,2012-06-07,2009-11-30,2009-11-30,2009-11-30,ARV,Pediatric,SCMS from RDC,200,100,140.0,0.01,"Aurobindo Unit III, India",1047.0,5869.655000000001
85635,106-HT-T30,SO-34240,DN-1530,Haiti,PMO - US,N/A - From RDC,Air,2009-09-23,2012-06-07,2009-11-30,2009-11-30,2009-11-30,ARV,Pediatric,SCMS from RDC,90,735,8908.2,0.13,"Aurobindo Unit III, India",1047.0,5869.655000000001
85636,106-HT-T30,SO-34190,DN-1531,Haiti,PMO - US,N/A - From RDC,Air,2009-09-23,2012-06-07,2009-12-02,2009-11-30,2009-11-30,ARV,Pediatric,SCMS from RDC,100,588,2940.0,0.05,"Aurobindo Unit III, India",1047.0,5869.655000000001
85637,104-CI-T30,SO-34501,DN-1543,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2009-07-24,2012-06-07,2009-12-01,2009-12-02,2009-12-02,ARV,Adult,SCMS from RDC,60,8430,63477.9,0.13,"Aurobindo Unit III, India",546.0,1211.48
85638,114-UG-T30,SO-34010,DN-1548,Uganda,PMO - US,N/A - From RDC,Air,2009-08-17,2012-06-07,2009-11-30,2009-12-02,2009-12-02,ARV,Adult,SCMS from RDC,60,3360,29433.6,0.15,"Aurobindo Unit III, India",1047.0,5869.655000000001
85639,114-UG-T30,SO-34010,DN-1548,Uganda,PMO - US,N/A - From RDC,Air,2009-08-17,2012-06-07,2009-11-30,2009-12-02,2009-12-02,ARV,Adult,SCMS from RDC,60,2000,5800.0,0.05,"Aurobindo Unit III, India",1047.0,5869.655000000001
85640,113-ZW-T30,SO-27200,DN-1554,Zimbabwe,PMO - US,N/A - From RDC,Truck,2009-03-17,2012-06-07,2009-12-18,2009-12-07,2009-12-07,ARV,Adult,SCMS from RDC,30,4000,23120.0,0.19,"Aurobindo Unit III, India",1047.0,5869.655000000001
85641,110-ZM-T30,SO-34800,DN-1567,Zambia,PMO - US,N/A - From RDC,Truck,2009-08-05,2012-06-07,2010-01-15,2009-11-26,2009-11-26,ARV,Adult,SCMS from RDC,30,6714,38806.92,0.19,"Aurobindo Unit III, India",574.0,5837.94
85642,104-CI-T30,SO-34420,DN-1568,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2009-10-15,2012-06-07,2009-12-14,2009-12-11,2009-12-11,ARV,Adult,SCMS from RDC,60,9024,60099.84,0.11,"Cipla, Goa, India",976.0,12369.8
85643,114-UG-T30,SO-34630,DN-1574,Uganda,PMO - US,N/A - From RDC,Air,2009-09-25,2012-06-07,2010-01-15,2010-01-22,2010-01-22,ARV,Adult,SCMS from RDC,60,5500,61710.0,0.19,Mylan (formerly Matrix) Nashik,708.0,2524.0
85644,104-CI-T30,SO-34390,DN-1577,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2009-10-15,2012-06-07,2009-12-17,2009-12-14,2009-12-14,ARV,Adult,SCMS from RDC,60,9024,60099.84,0.11,"Strides, Bangalore, India.",680.0,2698.22
85645,111-MZ-T30,SO-34170,DN-1580,Mozambique,PMO - US,N/A - From RDC,Air,2009-02-26,2012-06-07,2010-01-19,2010-01-26,2010-01-26,ARV,Adult,SCMS from RDC,60,6552,50515.92,0.13,"Aurobindo Unit III, India",1047.0,5869.655000000001
85646,106-HT-T30,SO-35180,DN-1589,Haiti,PMO - US,N/A - From RDC,Air,2009-09-23,2012-06-07,2009-12-22,2009-12-16,2009-12-16,ARV,Pediatric,SCMS from RDC,240,4077,7746.3,0.01,"Aurobindo Unit III, India",1404.0,8329.13
85647,106-HT-T30,SO-34720,DN-1590,Haiti,PMO - US,N/A - From RDC,Air Charter,2009-10-23,2012-06-07,2009-12-25,2009-12-17,2009-12-17,ARV,Pediatric,SCMS from RDC,200,250,350.0,0.01,"Aurobindo Unit III, India",1047.0,5869.655000000001
85648,114-UG-T30,SO-33880,DN-1599,Uganda,PMO - US,N/A - From RDC,Air,2009-09-17,2012-06-07,2010-02-25,2010-01-15,2010-01-15,ARV,Adult,SCMS from RDC,60,6985,17043.4,0.04,"Aurobindo Unit III, India",336.0,2528.69
85649,114-UG-T30,SO-34780,DN-1622,Uganda,PMO - US,N/A - From RDC,Air,2009-08-17,2012-06-07,2010-02-03,2010-02-03,2010-02-03,ARV,Adult,SCMS from RDC,60,31000,351850.0,0.19,Mylan (formerly Matrix) Nashik,3941.0,42656.07
85650,111-MZ-T30,SO-33590,DN-1628,Mozambique,PMO - US,N/A - From RDC,Air,2009-09-14,2012-06-07,2010-04-14,2010-04-14,2010-04-14,ARV,Adult,SCMS from RDC,60,69685,781865.7,0.19,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
85651,114-UG-T30,SO-34080,DN-1631,Uganda,PMO - US,N/A - From RDC,Truck,2009-09-23,2012-06-07,2010-03-19,2010-01-29,2010-01-29,ARV,Adult,SCMS from RDC,60,5184,15033.6,0.05,"Aurobindo Unit III, India",507.0,1576.8
85652,104-CI-T30,SO-35770,DN-1640,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2009-10-15,2012-06-07,2010-04-06,2010-02-15,2010-02-15,ARV,Adult,SCMS from RDC,30,1276,29348.0,0.77,"Aurobindo Unit III, India",117.0,1083.3
85653,110-ZM-T30,SO-33690,DN-1643,Zambia,PMO - US,N/A - From RDC,Truck,2009-09-17,2012-06-07,2010-03-15,2010-03-05,2010-03-05,ARV,Adult,SCMS from RDC,60,49760,321947.2,0.11,"Cipla, Goa, India",1047.0,5869.655000000001
85654,114-UG-T30,SO-35870,DN-1654,Uganda,PMO - US,N/A - From RDC,Air,2010-01-29,2012-06-07,2010-03-18,2010-03-17,2010-03-17,ARV,Adult,SCMS from RDC,60,3000,26280.0,0.15,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
85655,104-CI-T30,SO-34372,DN-1656,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2009-10-15,2012-06-07,2010-04-06,2010-03-01,2010-03-01,ARV,Pediatric,SCMS from RDC,240,7107,14924.7,0.01,"Aurobindo Unit III, India",2633.0,3688.33
85656,113-ZW-T30,SO-27210,DN-1657,Zimbabwe,PMO - US,N/A - From RDC,Truck,2009-03-17,2012-06-07,2010-03-31,2010-03-12,2010-03-12,ARV,Adult,SCMS from RDC,30,4000,20520.0,0.17,"Aurobindo Unit III, India",1047.0,5869.655000000001
85657,106-HT-T30,SO-35930,DN-1668,Haiti,PMO - US,N/A - From RDC,Air,2009-10-23,2012-06-07,2010-04-07,2010-03-03,2010-03-03,ARV,Adult,SCMS from RDC,60,1680,12650.4,0.13,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
85658,106-HT-T30,SO-35950,DN-1669,Haiti,PMO - US,N/A - From RDC,Air,2010-02-12,2012-06-07,2010-03-02,2010-03-03,2010-03-03,ARV,Adult,SCMS from RDC,180,450,22500.0,0.28,"MSD, Haarlem, NL",101.0,6036.98
85659,104-CI-T30,SO-34412,DN-1671,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2009-10-15,2012-06-07,2010-03-09,2010-03-10,2010-03-10,ARV,Pediatric,SCMS from RDC,240,4340,8246.0,0.01,"Cipla, Goa, India",1047.0,5869.655000000001
85660,106-HT-T30,SO-34690,DN-1673,Haiti,PMO - US,N/A - From RDC,Air,2009-10-23,2012-06-07,2010-03-15,2010-03-15,2010-03-15,ARV,Pediatric,SCMS from RDC,30,68,152.32,0.07,"Aurobindo Unit III, India",1047.0,5869.655000000001
85661,151-NG-T30,SO-35074,DN-1689,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,30,5000,58750.0,0.39,Mylan (formerly Matrix) Nashik,404.0,5869.655000000001
85662,151-NG-T30,SO-34895,DN-1705,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,60,820,2238.6,0.05,"Aurobindo Unit III, India",79.0,5869.655000000001
85663,151-NG-T30,SO-34912,DN-1713,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,30,4882,25044.66,0.17,"Aurobindo Unit III, India",420.0,5869.655000000001
85664,151-NG-T30,SO-34919,DN-1712,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,30,751,3852.63,0.17,"Aurobindo Unit III, India",65.0,5869.655000000001
85665,151-NG-T30,SO-35062,DN-1721,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,60,24615,276180.3,0.19,"Aurobindo Unit III, India",2888.0,5869.655000000001
85666,151-NG-T30,SO-35066,DN-1726,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,60,140000,1570800.0,0.19,"Aurobindo Unit III, India",16424.0,5869.655000000001
85667,151-NG-T30,SO-35071,DN-1730,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,30,31000,364250.0,0.39,Mylan (formerly Matrix) Nashik,2501.0,5869.655000000001
85668,151-NG-T30,SO-34893,DN-1703,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,60,19701,53783.73,0.05,Hetero Unit III Hyderabad IN,1150.0,5869.655000000001
85669,114-UG-T30,SO-36240,DN-1770,Uganda,PMO - US,N/A - From RDC,Air,2010-03-04,2012-06-07,2010-06-04,2010-04-15,2010-04-15,ARV,Adult,SCMS from RDC,30,1300,15275.0,0.39,Mylan (formerly Matrix) Nashik,105.0,2393.54
85670,151-NG-T30,SO-34914,DN-1778,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-05-31,2010-05-18,2010-05-18,ARV,Adult,SCMS from RDC,30,7500,35625.0,0.16,"Aurobindo Unit III, India",662.0,9736.1
85671,151-NG-T30,SO-35051,DN-1821,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-05-31,2010-05-18,2010-05-18,ARV,Adult,SCMS from RDC,60,20579,180272.04,0.15,Hetero Unit III Hyderabad IN,1773.0,9736.1
85672,113-ZW-T30,SO-35400,DN-1829,Zimbabwe,PMO - US,N/A - From RDC,Truck,2009-12-08,2012-06-07,2010-05-31,2010-05-31,2010-05-31,ARV,Adult,SCMS from RDC,30,5900,28025.0,0.16,"Aurobindo Unit III, India",1047.0,5869.655000000001
85673,106-HT-T30,SO-34650,DN-1833,Haiti,PMO - US,N/A - From RDC,Air,2009-10-23,2012-06-07,2010-05-19,2010-05-19,2010-05-19,ARV,Adult,SCMS from RDC,30,6576,31236.0,0.16,"Strides, Bangalore, India.",1047.0,5869.655000000001
85674,106-HT-T30,SO-34640,DN-1842,Haiti,PMO - US,N/A - From RDC,Air,2009-10-23,2012-06-07,2010-06-02,2010-06-09,2010-06-09,ARV,Pediatric,SCMS from RDC,240,256,3481.6,0.06,"Aurobindo Unit III, India",1047.0,5869.655000000001
85675,106-HT-T30,SO-34640,DN-1842,Haiti,PMO - US,N/A - From RDC,Air,2009-10-23,2012-06-07,2010-06-02,2010-06-09,2010-06-09,ARV,Pediatric,SCMS from RDC,90,168,1631.28,0.11,"Aurobindo Unit III, India",1047.0,5869.655000000001
85676,114-UG-T30,SO-36050,DN-1846,Uganda,PMO - US,N/A - From RDC,Air,2010-03-02,2012-06-07,2010-06-30,2010-06-22,2010-06-22,ARV,Adult,SCMS from RDC,30,6000,70500.0,0.39,Mylan (formerly Matrix) Nashik,493.0,7879.03
85677,151-NG-T30,SO-36570,DN-1862,Nigeria,PMO - US,N/A - From RDC,Air Charter,2009-11-06,2012-06-07,2010-06-30,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,60,34826,390747.72,0.19,"Aurobindo Unit III, India",4099.0,5869.655000000001
85678,104-CI-T30,SO-36350,DN-1878,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2010-03-03,2012-06-07,2010-07-09,2010-07-05,2010-07-05,ARV,Pediatric,SCMS from RDC,240,448,6092.8,0.06,"Aurobindo Unit III, India",1047.0,5869.655000000001
85679,104-CI-T30,SO-35563,DN-1888,Côte d'Ivoire,PMO - US,N/A - From RDC,Air,2009-12-08,2012-06-07,2010-07-09,2010-07-05,2010-07-05,ARV,Pediatric,SCMS from RDC,60,2788,43214.0,0.26,"Aurobindo Unit III, India",588.0,5121.68
85680,109-TZ-T30,SO-36041,DN-1890,Tanzania,PMO - US,N/A - From RDC,Air,2010-03-01,2012-06-07,2010-07-21,2010-07-08,2010-07-08,ARV,Adult,SCMS from RDC,60,20124,54938.52,0.05,"Cipla, Goa, India",2262.0,10536.12
85681,151-NG-T30,SO-36466,DN-1897,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,60,1000,2730.0,0.05,"Strides, Bangalore, India.",69.0,5869.655000000001
85682,151-NG-T30,SO-36440,DN-1898,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,30,44295,203757.0,0.15,"Strides, Bangalore, India.",3045.0,5869.655000000001
85683,151-NG-T30,SO-35081,DN-1906,Nigeria,PMO - US,N/A - From RDC,Air,2009-11-06,2012-06-07,2010-07-21,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,30,75159,751590.0,0.33,Mylan (formerly Matrix) Nashik,6773.0,5869.655000000001
85684,151-NG-T30,SO-36480,DN-1908,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,60,2250,3285.0,0.02,"Aurobindo Unit III, India",763.0,5869.655000000001
85685,151-NG-T30,SO-36491,DN-1910,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,60,6000,14640.0,0.04,"Aurobindo Unit III, India",285.0,5869.655000000001
85686,151-NG-T30,SO-36521,DN-1922,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Pediatric,SCMS from RDC,90,500,4855.0,0.11,"Aurobindo Unit III, India",60.0,5869.655000000001
85687,151-NG-T30,SO-36530,DN-1924,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,90,213,4473.0,0.23,"Strides, Bangalore, India.",1047.0,5869.655000000001
85688,151-NG-T30,SO-36410,DN-1928,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,30,55797,655614.75,0.39,Mylan (formerly Matrix) Nashik,4665.0,5869.655000000001
85689,151-NG-T30,SO-36421,DN-1931,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,30,35000,697200.0,0.66,Mylan (formerly Matrix) Nashik,3869.0,5869.655000000001
85690,151-NG-T30,SO-36423,DN-1933,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,30,1000,19920.0,0.66,Mylan (formerly Matrix) Nashik,91.0,5869.655000000001
85691,151-NG-T30,SO-36540,DN-1937,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,60,33000,289080.0,0.15,Mylan (formerly Matrix) Nashik,2654.0,5869.655000000001
85692,151-NG-T30,SO-36544,DN-1940,Nigeria,PMO - US,N/A - From RDC,Air,2010-02-10,2012-06-07,2010-07-15,2010-06-28,2010-06-28,ARV,Adult,SCMS from RDC,60,2000,17520.0,0.15,Mylan (formerly Matrix) Nashik,161.0,5869.655000000001
85693,114-UG-T30,SO-36070,DN-1949,Uganda,PMO - US,N/A - From RDC,Air,2010-03-02,2012-06-07,2010-08-04,2010-08-02,2010-08-02,ARV,Adult,SCMS from RDC,60,3000,26280.0,0.15,"Aurobindo Unit III, India",1047.0,5869.655000000001
85694,151-NG-T30,SO-36437,DN-1956,Nigeria,PMO - US,N/A - From RDC,Air Charter,2010-02-10,2012-06-07,2010-08-16,2010-08-17,2010-08-17,ARV,Adult,SCMS from RDC,60,55070,617885.4,0.19,"Aurobindo Unit III, India",7253.0,6147.18
